"State.Code"|"State.Name"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"29"|"MO"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"30"|"MT"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"31"|"NE"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"32"|"NV"
"33"|"NH"
"33"|"NH"
"33"|"NH"
"33"|"NH"
"33"|"NH"
"33"|"NH"
"33"|"NH"
"33"|"NH"
"33"|"NH"
"33"|"NH"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"34"|"NJ"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"35"|"NM"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"36"|"NY"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"37"|"NC"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"38"|"ND"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"39"|"OH"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"40"|"OK"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"41"|"OR"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"42"|"PA"
"44"|"RI"
"44"|"RI"
"44"|"RI"
"44"|"RI"
"44"|"RI"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"45"|"SC"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"46"|"SD"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"47"|"TN"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"48"|"TX"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"49"|"UT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"50"|"VT"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"51"|"VA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"53"|"WA"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"54"|"WV"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
"55"|"WI"
